Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,LOGRET_16,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2022-02-09 09:30:00-05:00,176.0500030517578,176.6199951171875,175.11000061035156,175.67999267578125,17549620,0.0,0.0,,,,,
2022-02-09 10:30:00-05:00,175.72000122070312,176.16990661621094,175.1999969482422,175.4499969482422,8176642,0.0,0.0,,,,,
2022-02-09 11:30:00-05:00,175.44000244140625,175.80990600585938,175.22000122070312,175.5612030029297,6012430,0.0,0.0,,,,,
2022-02-09 12:30:00-05:00,175.57000732421875,175.9199981689453,175.42999267578125,175.6199951171875,5001872,0.0,0.0,,,,,
2022-02-09 13:30:00-05:00,175.6199951171875,176.0500030517578,175.43499755859375,175.91009521484375,5159335,0.0,0.0,,,,,
2022-02-09 14:30:00-05:00,175.9199981689453,176.1199951171875,174.89999389648438,175.59800720214844,7179356,0.0,0.0,,,,,
2022-02-09 15:30:00-05:00,175.59100341796875,176.3300018310547,175.5050048828125,176.27999877929688,9117572,0.0,0.0,,,,,
2022-02-10 09:30:00-05:00,174.10000610351562,175.47999572753906,173.75,174.9199981689453,18623986,0.0,0.0,,,,,
2022-02-10 10:30:00-05:00,174.9499969482422,175.22000122070312,173.7899932861328,174.39999389648438,11641393,0.0,0.0,,,,,
2022-02-10 11:30:00-05:00,174.38999938964844,175.02000427246094,173.89999389648438,174.9199981689453,7112503,0.0,0.0,,,,,
2022-02-10 12:30:00-05:00,174.9199981689453,175.05999755859375,172.3699951171875,173.13999938964844,11039035,0.0,0.0,,,,,
2022-02-10 13:30:00-05:00,173.1300048828125,173.5800018310547,172.52000427246094,173.06100463867188,9324756,0.0,0.0,,,,,
2022-02-10 14:30:00-05:00,173.07000732421875,173.55999755859375,172.4499969482422,172.7050018310547,8303783,0.0,0.0,,,,,
2022-02-10 15:30:00-05:00,172.69000244140625,172.88999938964844,171.5500030517578,172.25999450683594,10592921,0.0,0.0,,,,,
2022-02-11 09:30:00-05:00,172.3300018310547,173.0800018310547,171.02999877929688,171.72000122070312,18452711,0.0,0.0,,22.817862649148683,,,
2022-02-11 10:30:00-05:00,171.72999572753906,172.69500732421875,171.39999389648438,172.05999755859375,9111763,0.0,0.0,,26.511851479540145,,,
2022-02-11 11:30:00-05:00,172.05999755859375,172.1999969482422,171.3000030517578,171.80999755859375,6918995,0.0,0.0,-0.02227491576652828,25.543765032157378,,,
2022-02-11 12:30:00-05:00,171.8000030517578,172.07000732421875,171.02000427246094,171.02499389648438,6087541,0.0,0.0,-0.025544375676130295,22.736323735067433,,,
2022-02-11 13:30:00-05:00,171.02999877929688,171.04949951171875,168.5,168.97999572753906,16404665,0.0,0.0,-0.03820737773053939,17.37797603346837,,,
2022-02-11 14:30:00-05:00,168.97999572753906,169.85000610351562,168.2899932861328,168.8300018310547,12355899,0.0,0.0,-0.03943023979391142,17.060387448638895,,,
2022-02-11 15:30:00-05:00,168.8350067138672,169.6999969482422,168.0399932861328,168.44000244140625,11865092,0.0,0.0,-0.04339342409293799,16.22985727667812,,,
2022-02-14 09:30:00-05:00,167.3699951171875,169.0,167.08999633789062,168.4199981689453,18117555,0.0,0.0,-0.04173648389960319,16.186330306279963,,,
2022-02-14 10:30:00-05:00,168.42990112304688,169.1699981689453,167.6999969482422,168.99000549316406,9003239,0.0,0.0,-0.04223405896840524,22.559483239266047,,,
2022-02-14 11:30:00-05:00,169.0,169.33999633789062,168.47000122070312,169.3300018310547,7083897,0.0,0.0,-0.03247923158598773,26.165892424184662,,,
2022-02-14 12:30:00-05:00,169.31500244140625,169.5800018310547,168.85009765625,168.95899963378906,5098138,0.0,0.0,-0.031695396705334646,24.80823691986765,,,
2022-02-14 13:30:00-05:00,168.96499633789062,168.97000122070312,166.55999755859375,167.5,9465749,0.0,0.0,-0.04334536481164364,20.338884951384298,,,
2022-02-14 14:30:00-05:00,167.5,169.12890625,167.0,168.53030395507812,8915134,0.0,0.0,-0.026984933209540415,29.937900038747063,,,
2022-02-14 15:30:00-05:00,168.5399932861328,169.38999938964844,167.72000122070312,169.1300048828125,11946063,0.0,0.0,-0.022976481452226298,34.85822638903667,,,
2022-02-15 09:30:00-05:00,170.97000122070312,171.39990234375,170.25,171.0800018310547,14651854,0.0,0.0,-0.009453653213900829,47.71594497801454,,,
2022-02-15 10:30:00-05:00,171.0800018310547,171.63999938964844,170.69000244140625,171.46499633789062,7501656,0.0,0.0,-0.004625788684145694,49.82178246280064,,,
2022-02-15 11:30:00-05:00,171.47000122070312,171.72000122070312,170.66090393066406,170.87600708007812,5604576,0.0,0.0,-0.004927061772880294,46.721442245014835,,,
2022-02-15 12:30:00-05:00,170.8800048828125,171.9499969482422,170.33999633789062,171.83999633789062,6255731,0.0,0.0,-0.0012794489945876504,51.98759068314101,,,
2022-02-15 13:30:00-05:00,171.85000610351562,172.0399932861328,171.3800048828125,171.82000732421875,5257951,0.0,0.0,5.825897323050724e-05,51.87309564745311,,,
2022-02-15 14:30:00-05:00,171.82000732421875,172.36000061035156,171.67999267578125,172.19000244140625,6302342,0.0,0.0,0.006788823517449689,53.89706910371689,-0.9246341562148928,0.92659338009457,-1.8512275363094628
2022-02-15 15:30:00-05:00,172.17999267578125,172.9499969482422,171.72000122070312,172.8000030517578,9180599,0.0,0.0,0.022354534589718332,57.10031273512129,-0.6998084732971108,0.9211352504098815,-1.6209437237069924
2022-02-16 09:30:00-05:00,171.85000610351562,172.32000732421875,170.05999755859375,170.72999572753906,13963988,0.0,0.0,0.011191033923822626,45.53763963111964,-0.6808167592872678,0.7521015715357797,-1.4329183308230475
2022-02-16 10:30:00-05:00,170.72999572753906,171.22000122070312,170.35000610351562,170.86990356445312,6456789,0.0,0.0,0.014322851292449697,46.32871272922923,-0.6470178765993921,0.6287203633789242,-1.2757382399783164
2022-02-16 11:30:00-05:00,170.86810302734375,171.41000366210938,170.73989868164062,170.86819458007812,5529140,0.0,0.0,0.014431618630565975,46.319862222257505,-0.6133001766476411,0.5299504506645403,-1.1432506273121814
2022-02-16 12:30:00-05:00,170.86000061035156,170.89500427246094,170.17999267578125,170.8699951171875,4143528,0.0,0.0,0.011063430803413418,46.331495070978924,-0.5797503668687511,0.4508002083547442,-1.0305505752234954
2022-02-16 13:30:00-05:00,170.8699951171875,172.47500610351562,170.5399932861328,172.4149932861328,7582466,0.0,0.0,0.018054837974328473,55.28574193115035,-0.42361034439829837,0.4855521846601576,-0.909162529058456
2022-02-16 14:30:00-05:00,172.4199981689453,173.33999633789062,171.97999572753906,173.13999938964844,8460718,0.0,0.0,0.024444432490115423,58.762690491951666,-0.23861570492420014,0.5364374593074046,-0.7750531642316048
2022-02-16 15:30:00-05:00,173.13999938964844,173.19000244140625,172.30999755859375,172.5500030517578,6828677,0.0,0.0,0.0297037159651144,55.01369119842659,-0.13802285246228507,0.5096242494154557,-0.6476471018777408
2022-02-17 09:30:00-05:00,171.02999877929688,171.91000366210938,170.74000549316406,170.9199981689453,13985184,0.0,0.0,0.014080021009993782,46.2370545395326,-0.18766675810863376,0.36798427501528563,-0.5556510331239194
2022-02-17 10:30:00-05:00,170.9199981689453,171.6199951171875,170.83999633789062,171.30499267578125,8571601,0.0,0.0,0.012777871850627965,48.33365364485427,-0.19371109095450834,0.28955195373552883,-0.48326304469003717
2022-02-17 11:30:00-05:00,171.30999755859375,171.60000610351562,170.7550048828125,171.0500030517578,6027512,0.0,0.0,-0.00017536479668908554,47.02561819389799,-0.21658019819511765,0.21334627719593563,-0.4299264753910533
2022-02-17 12:30:00-05:00,171.0500030517578,171.19000244140625,170.41000366210938,170.64500427246094,4555817,0.0,0.0,-0.004793742563788033,44.94511551693171,-0.26433703443075274,0.1324715527682404,-0.39680858719899315
2022-02-17 13:30:00-05:00,170.6300048828125,170.72999572753906,169.75,169.80499267578125,6049017,0.0,0.0,-0.006287511974031609,40.90303000366469,-0.3657504433598149,0.024846515071342612,-0.3905969584311575
2022-02-17 14:30:00-05:00,169.8000030517578,169.8730010986328,168.89500427246094,169.2100067138672,8802409,0.0,0.0,-0.015423203251086143,38.27718488254434,-0.4885005647719254,-0.07832288507261431,-0.41017767969931107
2022-02-17 15:30:00-05:00,169.2100067138672,169.5399932861328,168.47000122070312,168.9199981689453,10302103,0.0,0.0,-0.017022240611218202,37.029374039546845,-0.6022399390940052,-0.1536498075157553,-0.4485901315782499
2022-02-18 09:30:00-05:00,169.82000732421875,170.3386993408203,168.0,168.5,16719543,0.0,0.0,-0.021662782684238026,35.23778399522248,-0.7179929787312176,-0.2155222777223742,-0.5024707010088434
2022-02-18 10:30:00-05:00,168.4949951171875,168.4949951171875,167.2899932861328,168.10499572753906,10302882,0.0,0.0,-0.027546115273920407,33.59165902584328,-0.832010738315887,-0.26363202984563494,-0.5683787084702521
2022-02-18 11:30:00-05:00,168.11000061035156,168.36000061035156,167.2100067138672,167.69549560546875,7975664,0.0,0.0,-0.017933527626249335,31.926548340390777,-0.9445259643856616,-0.30091780473232765,-0.643608159653334
2022-02-18 12:30:00-05:00,167.69000244140625,167.80999755859375,166.19000244140625,166.35000610351562,9817963,0.0,0.0,-0.02680842992510436,27.162348848388636,-1.1292475865119513,-0.38851154148689393,-0.7407360450250574
2022-02-18 13:30:00-05:00,166.33999633789062,168.11000061035156,166.29949951171875,168.0399932861328,7875126,0.0,0.0,-0.01669046101325876,39.39531909873072,-1.1262897934219325,-0.3084429987175,-0.8178467947044324
2022-02-18 14:30:00-05:00,168.03500366210938,168.66000366210938,167.27999877929688,167.375,9648996,0.0,0.0,-0.020666200872661376,36.77785397004852,-1.164185120311629,-0.2770706604857571,-0.8871144598258718
2022-02-18 15:30:00-05:00,167.36500549316406,167.91000366210938,166.75999450683594,167.60000610351562,9552614,0.0,0.0,-0.028324097999966012,38.27229282092701,-1.16265891949962,-0.22043556773899853,-0.9422233517606214
2022-02-22 09:30:00-05:00,164.97999572753906,166.69000244140625,163.85000610351562,166.6300048828125,23044321,0.0,0.0,-0.038324697408583346,34.48756923715463,-1.2255925185833405,-0.22669533345817527,-0.9988971851251652
2022-02-22 10:30:00-05:00,166.6300048828125,166.67999267578125,164.41000366210938,164.5500030517578,10346244,0.0,0.0,-0.04747257329480457,28.076039628093664,-1.426858675116705,-0.3423691919932317,-1.0844894831234733
2022-02-22 11:30:00-05:00,164.5500030517578,165.32000732421875,164.3300018310547,164.40499877929688,7787640,0.0,0.0,-0.038862711702967095,27.689568530970547,-1.579852629461783,-0.39629051707064766,-1.1835621123911353
2022-02-22 12:30:00-05:00,164.39999389648438,164.58999633789062,163.56199645996094,163.89999389648438,6970095,0.0,0.0,-0.04418910219623425,26.330207198815565,-1.7220009589369738,-0.4307510772366707,-1.291249881700303
2022-02-22 13:30:00-05:00,163.88999938964844,164.05999755859375,162.14999389648438,163.35000610351562,10939192,0.0,0.0,-0.0460607538532049,24.896691298502923,-1.8576204602847213,-0.45309646286753447,-1.4045239974171868
2022-02-22 14:30:00-05:00,163.3249969482422,165.3585968017578,162.78469848632812,165.1199951171875,12152764,0.0,0.0,-0.03291294750239624,36.818459007688716,-1.801509886628537,-0.3175887113690803,-1.4839211752594568
2022-02-22 15:30:00-05:00,165.11500549316406,165.2100067138672,163.4499969482422,164.3300018310547,9251240,0.0,0.0,-0.03277406438238628,34.2083914340421,-1.8000379912147082,-0.25289345276420105,-1.5471445384505071
2022-02-23 09:30:00-05:00,165.5399932861328,166.14999389648438,163.72000122070312,163.88999938964844,16822391,0.0,0.0,-0.031945119406673356,32.81314669748571,-1.8134714531968257,-0.21306153179705478,-1.600409921399771
2022-02-23 10:30:00-05:00,163.8800048828125,164.22000122070312,162.80999755859375,162.93499755859375,8389701,0.0,0.0,-0.036073885940367915,29.95718401535329,-1.8795123862504397,-0.223281971880535,-1.6562304143699047
2022-02-23 11:30:00-05:00,162.92190551757812,164.47000122070312,162.77000427246094,164.30490112304688,7256351,0.0,0.0,-0.025211894865157077,38.25859021202825,-1.800554857019847,-0.1154595541199539,-1.6850953028998932
2022-02-23 12:30:00-05:00,164.3300018310547,164.3800048828125,162.07000732421875,162.16000366210938,6749498,0.0,0.0,-0.0360052340296169,31.886326036846214,-1.8892773326316785,-0.16334562378542827,-1.7259317088462502
2022-02-23 13:30:00-05:00,162.16000366210938,162.64999389648438,161.30999755859375,161.42999267578125,9012449,0.0,0.0,-0.03807824183365636,30.05172450191503,-1.9954935123465418,-0.21564944280023335,-1.7798440695463085
2022-02-23 14:30:00-05:00,161.44000244140625,161.58999633789062,160.302001953125,160.8000030517578,11979944,0.0,0.0,-0.03393266343183214,28.52636440971873,-2.106226232702255,-0.2611057305247573,-1.845120502177498
2022-02-23 15:30:00-05:00,160.8000030517578,160.98500061035156,159.75,160.07000732421875,14853573,0.0,0.0,-0.04859074103224423,26.827146536540035,-2.227213336799423,-0.3056742676975399,-1.921539069101883
2022-02-24 09:30:00-05:00,152.5800018310547,157.8000030517578,152.0,155.85000610351562,47232065,0.0,0.0,-0.07134275863523465,19.569944943493454,-2.6332607284211065,-0.5693773274553786,-2.063883400965728
2022-02-24 10:30:00-05:00,155.86000061035156,158.67999267578125,154.9600067138672,158.02999877929688,19119755,0.0,0.0,-0.05879534376862976,30.09090826984606,-2.7474778077954625,-0.5468755254637876,-2.200602282331675
2022-02-24 11:30:00-05:00,158.0399932861328,158.8300018310547,156.8000030517578,157.25999450683594,11699290,0.0,0.0,-0.057875363220943596,28.66462374510825,-2.867078677384285,-0.5331811160420878,-2.333897561342197
2022-02-24 12:30:00-05:00,157.2550048828125,158.67999267578125,156.6999969482422,157.9114990234375,9915031,0.0,0.0,-0.04117975060447899,31.618018725228385,-2.876137930838837,-0.4337922955973119,-2.442345635241525
2022-02-24 13:30:00-05:00,157.9199981689453,159.92999267578125,157.8699951171875,159.50999450683594,11383399,0.0,0.0,-0.03022630661330781,38.36098422512251,-2.722943826683519,-0.22447855315359488,-2.498465273529924
2022-02-24 14:30:00-05:00,159.5,161.13189697265625,159.47000122070312,160.35000610351562,12939789,0.0,0.0,-0.021897484307646285,41.618901637877656,-2.5048797849271978,-0.005131609117818847,-2.499748175809379
2022-02-24 15:30:00-05:00,160.35000610351562,162.85000610351562,160.3000030517578,162.77000427246094,13812747,0.0,0.0,-0.0035569877598677435,49.84368448065639,-2.1124379634081834,0.30984816992095654,-2.42228613332914
2022-02-25 09:30:00-05:00,163.83999633789062,164.0,160.87379455566406,162.14999389648438,21024869,0.0,0.0,-0.018150657609744016,47.97872465039769,-1.8303554498924655,0.47354454674933955,-2.303899996641805
2022-02-25 10:30:00-05:00,162.13999938964844,164.50999450683594,161.60000610351562,164.02999877929688,13988802,0.0,0.0,-0.0018272818533012288,53.64270959352058,-1.4385199805615798,0.69230401286418,-2.13082399342576
2022-02-25 11:30:00-05:00,164.0399932861328,164.83999633789062,163.86000061035156,164.3000030517578,9841000,0.0,0.0,0.00249857626594202,54.41042973737933,-1.0935941867805354,0.8297838453161794,-1.9233780320967149
2022-02-25 12:30:00-05:00,164.3000030517578,164.82000732421875,163.47999572753906,164.48500061035156,9663934,0.0,0.0,0.009468051062531624,54.96080080661889,-0.7961329284399881,0.9017960829253815,-1.6979290113653696
2022-02-25 13:30:00-05:00,164.49000549316406,165.00999450683594,164.13999938964844,164.77999877929688,8439502,0.0,0.0,0.002887388552106324,55.875561090913465,-0.5304738786169878,0.9339641061987054,-1.4644379848156932
2022-02-25 14:30:00-05:00,164.77999877929688,165.0,163.97999572753906,164.6750030517578,10236795,0.0,0.0,0.015390328331707467,55.443935012139725,-0.32466688760644047,0.9118168777674023,-1.2364837653738427
2022-02-25 15:30:00-05:00,164.67999267578125,165.1199951171875,164.4499969482422,164.8699951171875,11145931,0.0,0.0,0.02108568815837789,56.12183285720328,-0.14416726393019985,0.8738532011549143,-1.0180204650851141
2022-02-28 09:30:00-05:00,163.05999755859375,164.85000610351562,162.77999877929688,163.77999877929688,18708455,0.0,0.0,0.018362680665272847,51.41290188065278,-0.08805852288818983,0.7439695537575395,-0.8320280766457293
2022-02-28 10:30:00-05:00,163.77999877929688,165.22999572753906,163.75990295410156,165.0800018310547,10793313,0.0,0.0,0.030818950661350375,56.13969055594094,0.06060878003867742,0.7141094853475254,-0.653500705308848
2022-02-28 11:30:00-05:00,165.07000732421875,165.4199981689453,163.99000549316406,164.3000030517578,8650220,0.0,0.0,0.05279999824142229,52.819422781212765,0.11417318848432956,0.614139115034542,-0.49996592655021244
2022-02-28 12:30:00-05:00,164.3000030517578,164.9488067626953,163.7100067138672,164.07000732421875,8045236,0.0,0.0,0.03750832997109667,51.8457197264233,0.1364912488761263,0.509165740341071,-0.3726744914649447
2022-02-28 13:30:00-05:00,164.05999755859375,164.64999389648438,162.5200958251953,162.8300018310547,8020792,0.0,0.0,0.03480627138841135,46.83300040445029,0.05350363578108386,0.34094250179682284,-0.287438866015739
2022-02-28 14:30:00-05:00,162.82009887695312,164.17999267578125,162.42999267578125,163.8199005126953,8468159,0.0,0.0,0.03673291345986806,50.91316194541954,0.06684139914770526,0.2834242121307554,-0.21658281298305013
2022-02-28 15:30:00-05:00,163.80999755859375,165.39999389648438,162.63999938964844,165.1199951171875,12360229,0.0,0.0,0.03456587097528562,55.71952297772695,0.18024073890558157,0.3174588415109053,-0.13721810260532377
2022-03-01 09:30:00-05:00,164.69500732421875,166.60000610351562,164.55999755859375,166.1497039794922,20832557,0.0,0.0,0.035530248949994674,59.13264663620984,0.3491743674591987,0.389113976051618,-0.03993960859241927
2022-03-01 10:30:00-05:00,166.15769958496094,166.42999267578125,164.66000366210938,164.85000610351562,10851045,0.0,0.0,0.012697818890540996,53.52466792911616,0.3738709767328885,0.3310484682602462,0.042822508472642296
2022-03-01 11:30:00-05:00,164.8408966064453,164.8800048828125,163.02130126953125,163.92999267578125,9990380,0.0,0.0,0.010917667647266345,49.915935412627235,0.31556814957266965,0.2181965128800219,0.09737163669264777
2022-03-01 12:30:00-05:00,163.91000366210938,164.39999389648438,162.52000427246094,162.54769897460938,7408402,0.0,0.0,-0.009077839633342955,45.00614072687804,0.15602463475741501,0.0469223984518138,0.10910223630560122
2022-03-01 13:30:00-05:00,162.5500030517578,163.33999633789062,162.50999450683594,163.19140625,7523491,0.0,0.0,-0.006770260255849992,47.591373583028485,0.08059796409563091,-0.022803417767976245,0.10340138186360716
2022-03-01 14:30:00-05:00,163.1999969482422,163.88999938964844,162.57000732421875,162.8699951171875,8795125,0.0,0.0,-0.009867077742478369,46.418019058152304,-0.005055135639764785,-0.08676521400269756,0.08171007836293277
2022-03-01 15:30:00-05:00,162.86000061035156,163.6300048828125,161.97000122070312,163.1699981689453,10116647,0.0,0.0,-0.009818652598147405,47.713817308972786,-0.048172789302043384,-0.10390629413198092,0.05573350482993754
2022-03-02 09:30:00-05:00,164.38999938964844,164.72000122070312,162.9499969482422,164.50999450683594,15838695,0.0,0.0,-0.0010025278184970484,53.1623138353708,0.02548884562961007,-0.024195727360261973,0.04968457298987204
2022-03-02 10:30:00-05:00,164.49000549316406,166.1999969482422,164.16000366210938,165.7393035888672,14153773,0.0,0.0,0.005258838626153052,57.534221623656265,0.18097502375090357,0.10503236060882523,0.07594266314207834
2022-03-02 11:30:00-05:00,165.75999450683594,166.64999389648438,165.57000732421875,166.2899932861328,10781481,0.0,0.0,0.015209155336640719,59.36407485502827,0.34466194800100425,0.21497542788714072,0.12968652011386353
2022-03-02 12:30:00-05:00,166.3000030517578,166.88999938964844,166.0399932861328,166.68609619140625,6575026,0.0,0.0,0.00968216413162757,60.67661859135679,0.5005768702928037,0.29671228014315215,0.20386459014965158
2022-03-02 13:30:00-05:00,166.6999969482422,167.14999389648438,166.41000366210938,166.8699951171875,6249717,0.0,0.0,0.015520993280110406,61.30157931085136,0.6316978562499571,0.3422666128802444,0.2894312433697127
2022-03-02 14:30:00-05:00,166.8800048828125,167.3000030517578,166.6300048828125,167.2100067138672,7121896,0.0,0.0,0.018957336959276906,62.48861608510359,0.754352569697943,0.3719370610625842,0.3824155086353588
2022-03-02 15:30:00-05:00,167.2100067138672,167.36000061035156,166.39999389648438,166.5399932861328,8928079,0.0,0.0,0.022528757472509424,58.66954194240726,0.7884045923271401,0.3247912669534251,0.463613325373715
2022-03-03 09:30:00-05:00,168.47000122070312,168.91000366210938,166.5399932861328,166.82000732421875,18961427,0.0,0.0,0.01814777392756477,59.775971398820026,0.8284361619001288,0.291858269221131,0.5365778926789978
2022-03-03 10:30:00-05:00,166.8105010986328,167.05990600585938,165.72999572753906,166.66000366210938,9818260,0.0,0.0,0.009283378205694833,58.80720547395395,0.837595234395593,0.2408138733732762,0.5967813610223168
2022-03-03 11:30:00-05:00,166.64999389648438,167.24000549316406,166.17999267578125,166.25,7902041,0.0,0.0,0.0006034663830974146,56.28973762392447,0.8025190562178466,0.1645901561564238,0.6379289000614228
2022-03-03 12:30:00-05:00,166.25,167.92759704589844,166.08999633789062,167.6999969482422,8799450,0.0,0.0,0.01714064408903997,62.41727164888745,0.8815614759529637,0.1949060607132328,0.686655415239731
2022-03-03 13:30:00-05:00,167.6909942626953,167.91000366210938,166.8800048828125,167.77000427246094,6436515,0.0,0.0,0.02315455648906498,62.689227018683646,0.9390276429087407,0.20189778213520782,0.7371298607735329
2022-03-03 14:30:00-05:00,167.75999450683594,167.75999450683594,165.9199981689453,166.68809509277344,8016232,0.0,0.0,0.02515288119713591,55.950950727268356,0.8870436779798183,0.11993105376502833,0.76711262421479
2022-03-03 15:30:00-05:00,166.67999267578125,166.74000549316406,165.5500030517578,166.3000030517578,7899785,0.0,0.0,0.018869621188126413,53.720342564731084,0.8052478312111475,0.030508165597086023,0.7747396656140615
2022-03-04 09:30:00-05:00,164.49000549316406,165.5500030517578,162.9499969482422,163.30999755859375,18957828,0.0,0.0,0.002697913533477153,40.367595297421424,0.49346719589826193,-0.2250179757726396,0.7184851716709015
2022-03-04 10:30:00-05:00,163.32000732421875,163.52499389648438,162.10000610351562,162.5500030517578,11511868,0.0,0.0,-0.0038069253570328396,37.796009849481436,0.18294471816022906,-0.428432362808538,0.6113770809687671
2022-03-04 11:30:00-05:00,162.54449462890625,163.80999755859375,162.25999450683594,163.6999969482422,10272567,0.0,0.0,-0.004935859505555931,43.64609101981099,0.02931044138233574,-0.4656533116691451,0.4949637530514808
2022-03-04 12:30:00-05:00,163.70989990234375,164.46499633789062,163.12249755859375,163.47500610351562,8658965,0.0,0.0,-0.013755982799684189,42.79804087717371,-0.10934030372246184,-0.4834432454191541,0.3741029416966923
2022-03-04 13:30:00-05:00,163.4550018310547,164.36000061035156,162.7899932861328,163.3300018310547,7601573,0.0,0.0,-0.017960506449557337,42.22855490211322,-0.2282910539157399,-0.48191519648994574,0.25362414257420585
2022-03-04 14:30:00-05:00,163.32000732421875,163.66529846191406,162.38999938964844,162.6999969482422,9197653,0.0,0.0,-0.024204384639902436,39.75351353006818,-0.36914127843493816,-0.4982123368073152,0.12907105837237703
2022-03-04 15:30:00-05:00,162.7050018310547,163.52999877929688,162.1300048828125,163.22000122070312,8868545,0.0,0.0,-0.022116045377655838,42.73682989194392,-0.4338054579224888,-0.45030121303589266,0.016495755113403843
2022-03-07 09:30:00-05:00,163.36000061035156,164.99000549316406,161.5,161.52999877929688,20142540,0.0,0.0,-0.03455967125834628,36.42404658501595,-0.614339634238064,-0.5046683114811743,-0.10967132275688973
2022-03-07 10:30:00-05:00,161.5399932861328,163.5,161.3800048828125,163.17999267578125,11141664,0.0,0.0,-0.020381639377469594,44.97063463311676,-0.6171593232644739,-0.4059904004060673,-0.21116892285840655
2022-03-07 11:30:00-05:00,163.17999267578125,164.0,161.41000366210938,161.67999267578125,10663343,0.0,0.0,-0.03129640292372998,39.74035151256942,-0.7319934463106392,-0.41665961876178614,-0.3153338275488531
2022-03-07 12:30:00-05:00,161.6699981689453,162.22999572753906,160.89999389648438,161.05990600585938,9310348,0.0,0.0,-0.03417944815741559,37.78398696428242,-0.8630869984766321,-0.4382025367422232,-0.42488446173440886
2022-03-07 13:30:00-05:00,161.0399932861328,161.88999938964844,160.8000030517578,161.0500946044922,7903678,0.0,0.0,-0.03177721633581627,37.75231864314591,-0.956742548590654,-0.42548646948499613,-0.5312560791056579
2022-03-07 14:30:00-05:00,161.07000732421875,161.1699981689453,159.75,160.36000061035156,11169099,0.0,0.0,-0.04475535905100237,35.49864550286416,-1.0742665882571032,-0.43440840732115626,-0.6398581809359469
2022-03-07 15:30:00-05:00,160.33999633789062,160.3800048828125,159.0399932861328,159.30999755859375,11806736,0.0,0.0,-0.051742044988562594,32.335667801662964,-1.237862400235656,-0.4784033754397672,-0.7594590247958888
2022-03-08 09:30:00-05:00,158.95399475097656,160.3000030517578,156.72000122070312,156.731201171875,27530606,0.0,0.0,-0.06159212845330208,26.168631158595733,-1.5576450142564227,-0.6385487915684271,-0.9190962226879955
2022-03-08 10:30:00-05:00,156.73500061035156,158.3800048828125,156.05039978027344,156.5399932861328,16416373,0.0,0.0,-0.06048187906225733,25.776090032399306,-1.805689058699329,-0.7092742688090667,-1.0964147898902623
2022-03-08 11:30:00-05:00,156.5399932861328,160.91000366210938,155.8000030517578,160.8759002685547,17758117,0.0,0.0,-0.015016958163566196,45.67612166818059,-1.633563589979076,-0.4297190400710509,-1.203844549908025
2022-03-08 12:30:00-05:00,160.86500549316406,162.8800048828125,160.1300048828125,160.99000549316406,17770135,0.0,0.0,-0.009643380148832457,46.08578161912345,-1.470988933149897,-0.2137155065934977,-1.2572734265563994
2022-03-08 13:30:00-05:00,160.9990997314453,160.9990997314453,157.8300018310547,159.15150451660156,14149980,0.0,0.0,-0.02817885860107549,40.753200398121606,-1.473513266435134,-0.1729918719029877,-1.3005213945321463
2022-03-08 14:30:00-05:00,159.1300048828125,160.5,158.36000061035156,158.4499969482422,12420016,0.0,0.0,-0.031221043906557257,38.903455334425715,-1.5146595641609792,-0.17131053570306642,-1.3433490284579128
2022-03-08 15:30:00-05:00,158.4600067138672,158.50999450683594,157.10659790039062,157.2899932861328,11730063,0.0,0.0,-0.037681512707906324,35.994122365411705,-1.6221715190242776,-0.22305799245309177,-1.3991135265711858
